,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
172,1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-2,200,2,0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,deanthony_melton,2018,2020,Y,Y,Y,2018,2,46
173,1629630,Ja,Morant,Ja Morant,"Morant, Ja",J. Morant,ja-morant,1999-08-10T00:00:00,Murray State,USA,Murray State/USA,6-3,174,1,12,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ja_morant,2019,2020,N,Y,Y,2019,1,2
174,1629007,Jontay,Porter,Jontay Porter,"Porter, Jontay",J. Porter,jontay-porter,1999-11-15T00:00:00,Missouri,USA,Missouri/USA,6-11,240,0,4,Center-Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jontay_porter,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
175,1629681,Killian,Tillie,Killian Tillie,"Tillie, Killian",K. Tillie,killian-tillie,1998-03-05T00:00:00,Gonzaga,France,Gonzaga/France,6-9,220,0,35,Forward-Center,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,killian_tillie,2020,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
176,1630214,Xavier,Tillman,Xavier Tillman,"Tillman, Xavier",X. Tillman,xavier-tillman,1999-01-12T00:00:00,Michigan State,USA,Michigan State/USA,6-8,245,0,2,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,xavier_tillman,2020,2020,N,Y,Y,2020,2,35
177,202685,Jonas,Valanciunas,Jonas Valanciunas,"Valanciunas, Jonas",J. Valanciunas,jonas-valanciunas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265,8,17,Center,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,jonas_valanciunas,2012,2020,N,Y,Y,2011,1,5
178,1626159,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,justise-winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,6-6,222,5,7,Forward-Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,justise_winslow,2015,2020,N,Y,Y,2015,1,10
179,1630166,Deni,Avdija,Deni Avdija,"Avdija, Deni",D. Avdija,deni-avdija,2001-01-03T00:00:00,Maccabi Tel Aviv,Israel,Maccabi Tel Aviv/Israel,6-9,210,0,9,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,deni_avdija,2020,2020,N,Y,Y,2020,1,9
180,203078,Bradley,Beal,Bradley Beal,"Beal, Bradley",B. Beal,bradley-beal,1993-06-28T00:00:00,Florida,USA,Florida/USA,6-3,207,8,3,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,bradley_beal,2012,2020,N,Y,Y,2012,1,3
181,1628395,Jordan,Bell,Jordan Bell,"Bell, Jordan",J. Bell,jordan-bell,1995-01-07T00:00:00,Oregon,USA,Oregon/USA,6-8,216,3,7,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jordan_bell,2017,2020,Y,Y,Y,2017,2,38
182,202722,Davis,Bertans,Davis Bertans,"Bertans, Davis",D. Bertans,davis-bertans,1992-11-12T00:00:00,Baskonia,Latvia,Baskonia/Latvia,6-10,225,4,42,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,davis_bertans,2016,2020,Y,Y,Y,2011,2,42
183,1629067,Isaac,Bonga,Isaac Bonga,"Bonga, Isaac",I. Bonga,isaac-bonga,1999-11-08T00:00:00,Skyliners Frankfurt,Germany,Skyliners Frankfurt/Germany,6-8,180,2,17,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,isaac_bonga,2018,2020,Y,Y,Y,2018,2,39
184,1628972,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,1999-07-28T00:00:00,Oregon,USA,Oregon/USA,6-6,215,2,7,Guard-Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,troy_brown_jr,2018,2020,Y,Y,Y,2018,1,15
185,1628418,Thomas,Bryant,Thomas Bryant,"Bryant, Thomas",T. Bryant,thomas-bryant,1997-07-31T00:00:00,Indiana,USA,Indiana/USA,6-10,248,3,13,Center-Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,thomas_bryant,2017,2020,Y,Y,Y,2017,2,42
186,1629655,Daniel,Gafford,Daniel Gafford,"Gafford, Daniel",D. Gafford,daniel-gafford,1998-10-01T00:00:00,Arkansas,USA,Arkansas/USA,6-10,234,1,21,Forward-Center,Active,Y,1610612764,Wizards,WAS,wizards,Washington,daniel_gafford,2019,2020,Y,Y,Y,2019,2,38
187,1630264,Anthony,Gill,Anthony Gill,"Gill, Anthony",A. Gill,anthony-gill,1992-10-17T00:00:00,Virginia,USA,Virginia/USA,6-7,230,0,16,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,anthony_gill,2020,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
188,1629060,Rui,Hachimura,Rui Hachimura,"Hachimura, Rui",R. Hachimura,rui-hachimura,1998-02-08T00:00:00,Gonzaga,Japan,Gonzaga/Japan,6-8,230,1,8,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,rui_hachimura,2019,2020,N,Y,Y,2019,1,9
189,1628990,Chandler,Hutchison,Chandler Hutchison,"Hutchison, Chandler",C. Hutchison,chandler-hutchison,1996-04-26T00:00:00,Boise State,USA,Boise State/USA,6-6,210,2,1,Forward-Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,chandler_hutchison,2018,2020,Y,Y,Y,2018,1,22
190,203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-0,250,7,27,Center,Active,Y,1610612764,Wizards,WAS,wizards,Washington,alex_len,2013,2020,N,Y,Y,2013,1,5
191,201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,robin-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-0,281,12,15,Center,Active,Y,1610612764,Wizards,WAS,wizards,Washington,robin_lopez,2008,2020,N,Y,Y,2008,1,15
192,1629726,Garrison,Mathews,Garrison Mathews,"Mathews, Garrison",G. Mathews,garrison-mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,6-5,215,1,24,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,garrison_mathews,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
193,203526,Raul,Neto,Raul Neto,"Neto, Raul",R. Neto,raul-neto,1992-05-19T00:00:00,Murcia,Brazil,Murcia/Brazil,6-1,180,5,19,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,raul_neto,2015,2020,Y,Y,Y,2013,2,47
194,1628394,Anzejs,Pasecniks,Anzejs Pasecniks,"Pasecniks, Anzejs",A. Pasecniks,anzejs-pasecniks,1995-12-20T00:00:00,,Latvia,Gran Canaria/Latvia,7-1,229,1,,Center-Forward,Inactive,Y,0,,,,,anzejs_pasecniks,2019,2020,Y,Y,Y,2017,1,25
195,1629010,Jerome,Robinson,Jerome Robinson,"Robinson, Jerome",J. Robinson,jerome-robinson,1997-02-22T00:00:00,Boston College,USA,Boston College/USA,6-4,190,2,,Guard,Inactive,Y,0,,,,,jerome_robinson,2018,2020,Y,Y,Y,2018,1,13
196,202397,Ish,Smith,Ish Smith,"Smith, Ish",I. Smith,ish-smith,1988-07-05T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,10,14,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,ish_smith,2010,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
197,1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,2,21,Forward-Center,Active,Y,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018,2020,Y,Y,Y,2018,1,25
198,201566,Russell,Westbrook,Russell Westbrook,"Westbrook, Russell",R. Westbrook,russell-westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-3,200,12,4,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,russell_westbrook,2008,2020,N,Y,Y,2008,1,4
199,1630216,Cassius,Winston,Cassius Winston,"Winston, Cassius",C. Winston,cassius-winston,1998-02-28T00:00:00,Michigan State,USA,Michigan State/USA,6-1,185,0,5,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,cassius_winston,2020,2020,Y,Y,Y,2020,2,53
200,1627759,Jaylen,Brown,Jaylen Brown,"Brown, Jaylen",J. Brown,jaylen-brown,1996-10-24T00:00:00,California,USA,California/USA,6-6,223,4,7,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jaylen_brown,2016,2020,N,Y,Y,2016,1,3
201,1629035,Carsen,Edwards,Carsen Edwards,"Edwards, Carsen",C. Edwards,carsen-edwards,1998-03-12T00:00:00,Purdue,USA,Purdue/USA,5-11,200,1,4,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,carsen_edwards,2019,2020,Y,Y,Y,2019,2,33
202,1629605,Tacko,Fall,Tacko Fall,"Fall, Tacko",T. Fall,tacko-fall,1995-12-10T00:00:00,Central Florida,Senegal,Central Florida/Senegal,7-5,311,1,99,Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,tacko_fall,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
203,203095,Evan,Fournier,Evan Fournier,"Fournier, Evan",E. Fournier,evan-fournier,1992-10-29T00:00:00,Poitiers Basket 86,France,Poitiers Basket 86/France,6-7,205,8,94,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,evan_fournier,2012,2020,N,Y,Y,2012,1,20
204,1629750,Javonte,Green,Javonte Green,"Green, Javonte",J. Green,javonte-green,1993-07-23T00:00:00,Radford,USA,Radford/USA,6-4,205,1,11,Guard-Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,javonte_green,2019,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
205,1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-2,250,3,40,Forward-Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,luke_kornet,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
206,1629641,Romeo,Langford,Romeo Langford,"Langford, Romeo",R. Langford,romeo-langford,1999-10-25T00:00:00,Indiana,USA,Indiana/USA,6-4,216,1,45,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,romeo_langford,2019,2020,Y,Y,Y,2019,1,14
207,1630174,Aaron,Nesmith,Aaron Nesmith,"Nesmith, Aaron",A. Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-5,215,0,26,Guard-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,aaron_nesmith,2020,2020,N,Y,Y,2020,1,14
208,1628400,Semi,Ojeleye,Semi Ojeleye,"Ojeleye, Semi",S. Ojeleye,semi-ojeleye,1994-12-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-6,240,3,37,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,semi_ojeleye,2017,2020,N,Y,Y,2017,2,37
209,203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,jabari-parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,6-8,245,6,20,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jabari_parker,2014,2020,N,Y,Y,2014,1,2
210,1630202,Payton,Pritchard,Payton Pritchard,"Pritchard, Payton",P. Pritchard,payton-pritchard,1998-01-28T00:00:00,Oregon,USA,Oregon/USA,6-1,195,0,11,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,payton_pritchard,2020,2020,N,Y,Y,2020,1,26
211,203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,220,6,36,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,marcus_smart,2014,2020,Y,Y,Y,2014,1,6
212,1628369,Jayson,Tatum,Jayson Tatum,"Tatum, Jayson",J. Tatum,jayson-tatum,1998-03-03T00:00:00,Duke,USA,Duke/USA,6-8,210,3,0,Forward-Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,jayson_tatum,2017,2020,N,Y,Y,2017,1,3
213,1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,daniel-theis,1992-04-04T00:00:00,Brose Bamberg,Germany,Brose Bamberg/Germany,6-8,245,3,27,Forward-Center,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,daniel_theis,2017,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
214,202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254,9,13,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,tristan_thompson,2011,2020,N,Y,Y,2011,1,4
215,202689,Kemba,Walker,Kemba Walker,"Walker, Kemba",K. Walker,kemba-walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-0,184,9,8,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,kemba_walker,2011,2020,N,Y,Y,2011,1,9
216,1629682,Tremont,Waters,Tremont Waters,"Waters, Tremont",T. Waters,tremont-waters,1998-01-10T00:00:00,Louisiana State,USA,Louisiana State/USA,5-10,175,1,51,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,tremont_waters,2019,2020,Y,Y,Y,2019,2,51
217,1629057,Robert,Williams III,Robert Williams III,"Williams III, Robert",R. Williams III,robert-williams-iii,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M/USA,6-8,237,2,44,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,robert_williams,2018,2020,Y,Y,Y,2018,1,27
218,1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,1,12,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,grant_williams,2019,2020,N,Y,Y,2019,1,22
219,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,"Antetokounmpo, Kostas",K. Antetokounmpo,kostas-antetokounmpo,1997-11-20T00:00:00,Dayton,Greece,Dayton/Greece,6-10,200,2,37,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,kostas_antetokounmpo,2018,2020,Y,Y,Y,2018,2,60
220,1629719,Devontae,Cacok,Devontae Cacok,"Cacok, Devontae",D. Cacok,devontae-cacok,1996-10-08T00:00:00,North Carolina-Wilmington,USA,North Carolina-Wilmington/USA,6-7,240,1,12,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,davontae_cacok,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
221,203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,kentavious-caldwell-pope,1993-02-18T00:00:00,Georgia,USA,Georgia/USA,6-5,204,7,1,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,kentavious_caldwell-pope,2013,2020,N,Y,Y,2013,1,8
222,1627936,Alex,Caruso,Alex Caruso,"Caruso, Alex",A. Caruso,alex-caruso,1994-02-28T00:00:00,Texas A&M,USA,Texas A&M/USA,6-4,186,3,4,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,alex_caruso,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
223,1626188,Quinn,Cook,Quinn Cook,"Cook, Quinn",Q. Cook,quinn-cook,1993-03-23T00:00:00,Duke,USA,Duke/USA,6-1,180,4,,Guard,Inactive,Y,0,,,,,quinn_cook,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
224,203076,Anthony,Davis,Anthony Davis,"Davis, Anthony",A. Davis,anthony-davis,1993-03-11T00:00:00,Kentucky,USA,Kentucky/USA,6-10,253,8,3,Forward-Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,anthony_davis,2012,2020,N,Y,Y,2012,1,1
225,203083,Andre,Drummond,Andre Drummond,"Drummond, Andre",A. Drummond,andre-drummond,1993-08-10T00:00:00,Connecticut,USA,Connecticut/USA,6-10,279,8,2,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,andre_drummond,2012,2020,N,Y,Y,2012,1,9
226,201162,Jared,Dudley,Jared Dudley,"Dudley, Jared",J. Dudley,jared-dudley,1985-07-10T00:00:00,Boston College,USA,Boston College/USA,6-6,237,13,10,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,jared_dudley,2007,2020,N,Y,Y,2007,1,22
227,201188,Marc,Gasol,Marc Gasol,"Gasol, Marc",M. Gasol,marc-gasol,1985-01-29T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,6-11,255,12,14,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,marc_gasol,2008,2020,N,Y,Y,2007,2,48
228,1626149,Montrezl,Harrell,Montrezl Harrell,"Harrell, Montrezl",M. Harrell,montrezl-harrell,1994-01-26T00:00:00,Louisville,USA,Louisville/USA,6-7,240,5,15,Forward-Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,montrezl_harrell,2015,2020,Y,Y,Y,2015,2,32
229,1629659,Talen,Horton-Tucker,Talen Horton-Tucker,"Horton-Tucker, Talen",T. Horton-Tucker,talen-horton-tucker,2000-11-25T00:00:00,Iowa State,USA,Iowa State/USA,6-4,234,1,5,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,talen_horton-tucker,2019,2020,Y,Y,Y,2019,2,46
230,2544,LeBron,James,LeBron James,"James, LeBron",L. James,lebron-james,1984-12-30T00:00:00,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,6-9,250,17,6,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,lebron_james,2003,2020,N,Y,Y,2003,1,1
231,1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-10,221,3,0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,kyle_kuzma,2017,2020,N,Y,Y,2017,1,27
232,202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,wesley-matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-4,220,11,9,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,wesley_matthews,2009,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
233,1628035,Alfonzo,McKinnie,Alfonzo McKinnie,"McKinnie, Alfonzo",A. McKinnie,alfonzo-mckinnie,1992-09-17T00:00:00,Wisconsin-Green Bay,USA,Wisconsin-Green Bay/USA,6-7,215,3,28,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,alfonzo_mckinnie,2017,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
234,203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,ben-mclemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,6-3,195,7,7,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,ben_mclemore,2013,2020,Y,Y,Y,2013,1,7
235,202693,Markieff,Morris,Markieff Morris,"Morris, Markieff",M. Morris,markieff-morris,1989-09-02T00:00:00,Kansas,USA,Kansas/USA,6-9,245,9,88,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,markieff_morris,2011,2020,N,Y,Y,2011,1,13
236,203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-3,172,7,17,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dennis_schroder,2013,2020,Y,Y,Y,2013,1,17
237,1629628,RJ,Barrett,RJ Barrett,"Barrett, RJ",R. Barrett,rj-barrett,2000-06-14T00:00:00,Duke,Canada,Duke/Canada,6-6,214,1,9,Forward-Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,rj_barrett,2019,2020,N,Y,Y,2019,1,3
238,203493,Reggie,Bullock,Reggie Bullock,"Bullock, Reggie",R. Bullock,reggie-bullock,1991-03-16T00:00:00,North Carolina,USA,North Carolina/USA,6-6,205,7,25,Guard-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,reggie_bullock,2013,2020,Y,Y,Y,2013,1,25
239,202692,Alec,Burks,Alec Burks,"Burks, Alec",A. Burks,alec-burks,1991-07-20T00:00:00,Colorado,USA,Colorado/USA,6-6,214,9,18,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,alec_burks,2011,2020,Y,Y,Y,2011,1,12
240,201959,Taj,Gibson,Taj Gibson,"Gibson, Taj",T. Gibson,taj-gibson,1985-06-24T00:00:00,Southern California,USA,Southern California/USA,6-9,232,11,67,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,taj_gibson,2009,2020,N,Y,Y,2009,1,26
241,1629607,Jared,Harper,Jared Harper,"Harper, Jared",J. Harper,jared-harper,1997-09-14T00:00:00,Auburn,USA,Auburn/USA,5-10,175,1,0,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,jared_harper,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
242,1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,6-7,215,2,20,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,kevin_knox,2018,2020,N,Y,Y,2018,1,9
243,203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,nerlens-noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,6-11,220,6,3,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,nerlens_noel,2013,2020,N,Y,Y,2013,1,6
244,1628373,Frank,Ntilikina,Frank Ntilikina,"Ntilikina, Frank",F. Ntilikina,frank-ntilikina,1998-07-28T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-4,200,3,11,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,frank_ntilikina,2017,2020,N,Y,Y,2017,1,8
245,203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195,6,6,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,elfrid_payton,2014,2020,N,Y,Y,2014,1,10
246,1629033,Theo,Pinson,Theo Pinson,"Pinson, Theo",T. Pinson,theo-pinson,1995-11-05T00:00:00,North Carolina,USA,North Carolina/USA,6-5,212,2,21,Guard-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,theo_pinson,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
247,1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-3,190,0,5,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,immanuel_quickley,2020,2020,N,Y,Y,2020,1,25
248,203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250,6,30,Forward-Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014,2020,N,Y,Y,2014,1,7
249,1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,2,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2020,N,Y,Y,2018,2,36
250,201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-2,200,11,4,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,derrick_rose,2008,2020,N,Y,Y,2008,1,1
251,1628372,Dennis,Smith Jr.,Dennis Smith Jr.,"Smith Jr., Dennis",D. Smith Jr.,dennis-smith-jr,1997-11-25T00:00:00,North Carolina State,USA,North Carolina State/USA,6-2,205,3,0,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,dennis_smith jr.,2017,2020,N,Y,Y,2017,1,9
252,1630167,Obi,Toppin,Obi Toppin,"Toppin, Obi",O. Toppin,obi-toppin,1998-03-04T00:00:00,Dayton,USA,Dayton/USA,6-9,220,0,1,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,obi_toppin,2020,2020,N,Y,Y,2020,1,8
253,2546,Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,carmelo-anthony,1984-05-29T00:00:00,Syracuse,USA,Syracuse/USA,6-7,238,17,00,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,carmelo_anthony,2003,2020,N,Y,Y,2003,1,3
254,1629833,Keljin,Blevins,Keljin Blevins,"Blevins, Keljin",K. Blevins,keljin-blevins,1995-11-24T00:00:00,Montana State,USA,Montana State/USA,6-4,200,0,21,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,keljin_blevins,2020,2020,Y,Y,Y,2019,,
255,203496,Robert,Covington,Robert Covington,"Covington, Robert",R. Covington,robert-covington,1990-12-14T00:00:00,Tennessee State,USA,Tennessee State/USA,6-7,209,7,23,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,robert_covington,2013,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
256,1629604,CJ,Elleby,CJ Elleby,"Elleby, CJ",C. Elleby,cj-elleby,2000-06-16T00:00:00,Washington State,USA,Washington State/USA,6-6,200,0,16,Forward-Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,cj_elleby,2020,2020,N,Y,Y,2020,2,46
257,1628385,Harry,Giles III,Harry Giles III,"Giles III, Harry",H. Giles III,harry-giles-iii,1998-04-22T00:00:00,Duke,USA,Duke/USA,6-11,240,2,4,Forward-Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,harry_giles,2017,2020,Y,Y,Y,2017,1,20
